;Unnamed: 0;Bauteilbreite;Bauteilgewicht;Bauteillaenge;DOE_Simulation;Fuellprobleme;Kuehlzeit;Legobaustein;Max_Deformation;Max_Verzug;Max_Volumenschwindung;Nachdruck;Nachdruckzeit;Schmelzetemperatur;Testlauf;Volumenstrom;Wandtemperatur;Laenge;Breite;Hoehe;Volumen;Schussvolumen;Mittlere_Wanddicke;Max_Wanddicke;Min_Wanddicke;Fliessweglaenge;Oberflaeche;Ration_Oberflaeche_Volumen;Fliesswegwanddickenverhaeltnis;Ration_Min_Wanddicke_Max_Wanddicke;theoretische_Kuehlzeit;Plastifizierleistung;PACYNA1;PACYNA2;PACYNA3;Haupttraegheitsmomente1;Haupttraegheitsmomente2;Haupttraegheitsmomente3;N_Noppen_Reihe;N_Reihen;Sockelhoehe;Noppenhoehe
910;910;59.42511918;10.538;29.69195931;DOE1,txt;0.0;29.7;1x2_Lego_flach;0.3501904011;0.09907283634;11.01590443;527;14.1;254;64;248.6887;54;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
911;911;59.3607855;10.449;29.5565019;DOE1,txt;0.0;24.0;1x2_Lego_flach;0.3642787635;0.09443568438;12.68497086;350;9.5;240;65;149.6887;40;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
912;912;59.36149474;10.45;29.55659311;DOE2,txt;0.0;24.0;1x2_Lego_flach;0.3640266657;0.0951162651199999;12.74247646;350;9.5;240;1;219.6887;40;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
913;913;59.35995506;10.448;29.55741303;DOE2,txt;0.0;24.0;1x2_Lego_flach;0.3642283976;0.09451971948;12.55750847;350;9.5;240;2;79.6887;40;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
914;914;59.53197029;10.59;29.73599421;DOE2,txt;0.0;24.0;1x2_Lego_flach;0.2800003886;0.1174400151;10.13260269;600;9.5;240;3;149.6887;40;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
915;915;59.19255952;10.266;29.2921451;DOE2,txt;0.0;24.0;1x2_Lego_flach;0.4547249973;0.1822944432;16.09213829;100;9.5;240;4;149.6887;40;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
916;916;59.35159129;10.446;29.5628687;DOE2,txt;0.0;24.0;1x2_Lego_flach;0.3672450185;0.0972219184;14.10853195;350;9.5;260;5;149.6887;40;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
917;917;59.36180224;10.447;29.55426492;DOE2,txt;0.0;24.0;1x2_Lego_flach;0.3632109761;0.09280717373;10.7495079;350;9.5;220;6;149.6887;40;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
918;918;59.24315702;10.421;29.56767073;DOE2,txt;0.0;24.0;1x2_Lego_flach;0.4487111568;0.08835638314;13.3043642;350;9.5;240;7;149.6887;60;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
919;919;59.48806622;10.475;29.53528123;DOE2,txt;0.0;24.0;1x2_Lego_flach;0.2891093791;0.1245716736;12.02453136;350;9.5;240;8;149.6887;20;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
920;920;59.36289944;10.45;29.55905846;DOE2,txt;0.0;24.0;1x2_Lego_flach;0.3636653423;0.09412831068;14.10097599;350;16.0;240;9;149.6887;40;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
921;921;59.20298949;10.123;28.90812312;DOE2,txt;0.0;24.0;1x2_Lego_flach;0.5826080441;0.3901794255;14.47463131;350;3.0;240;10;149.6887;40;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
922;922;59.37261777;10.449;29.54979387;DOE2,txt;0.0;31.989;1x2_Lego_flach;0.3563583493;0.08029966056;12.68497086;350;9.5;240;11;149.6887;40;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
923;923;59.31613787;10.449;29.58956433;DOE2,txt;0.0;16.011;1x2_Lego_flach;0.3963160217;0.1079950631;12.68497086;350;9.5;240;12;149.6887;40;30;60;29.5;11979.792;11979.792;1.94274495;4.0;2.0;46.8;12332.851;1.029;24.08962638;0.5;25.55653642;367.9688725;1.071067304;0.266953532;0.646645242999999;4.723;1.91699999999999;5.151;1;2;11.5;18
924;924;59.0178231;52.614;177.7667093;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.275365472;0.4474216998;15.06001949;173;4.9;226;1;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
925;925;59.03179123;52.603;177.7192144;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.292402267;0.4526754916;14.79063606;173;4.9;226;2;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
926;926;59.41690969;53.828;178.3850178;DOE1,txt;0.0;18.3;6x2_Lego_flach;0.8877348304;0.2090550214;11.91632748;527;4.9;226;3;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
927;927;59.43371028;53.819;178.326363;DOE1,txt;0.0;18.3;6x2_Lego_flach;0.9125955701;0.2252377421;11.85586834;527;4.9;226;4;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
928;928;59.10434619;52.44;177.3712924;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.449032545;0.5594539642;16.4381752;173;4.9;254;5;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
929;929;59.11517822;52.377;177.3077216;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.476830482;0.5779728293;16.593860630000002;173;4.9;254;6;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
930;930;59.48686125;53.671;177.901587;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.123910427;0.403098315;13.55044842;527;4.9;254;7;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
931;931;59.50212858;53.629;177.8495734;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.146493316;0.4171661139;13.54743862;527;4.9;254;8;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
932;932;58.9500764;52.354;176.9687521;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.618070483;0.3831164539;15.03671455;173;4.9;226;9;100.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
933;933;58.96586516;52.321;176.9179574;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.639780521;0.3961791396;15.11685371;173;4.9;226;10;199.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
934;934;59.37118439;53.623;177.7000492;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.204203844;0.2564669549;12.18285656;527;4.9;226;11;100.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
935;935;59.38825206;53.6;177.6531471;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.225646257;0.2707333863;12.10704899;527;4.9;226;12;199.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
936;936;59.04031504;52.038;176.5656503;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.81555903;0.5342696905;16.66566658;173;4.9;254;13;100.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
937;937;59.05766286;51.974;176.515286;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.839650393;0.5502210259;16.58493233;173;4.9;254;14;199.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
938;938;59.44382453;53.357;177.251799;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.428779602;0.4302551448;13.6454916;527;4.9;254;15;100.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
939;939;59.46300268;53.289;177.1893062;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.458870173;0.4459743798;13.82982826;527;4.9;254;16;199.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
940;940;59.00368367;52.685;178.1232983;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.088248134;0.3797127008;16.32442474;173;14.1;226;17;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
941;941;59.01396602;52.691;178.1166517;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.089438796;0.3737078905;16.34314728;173;14.1;226;18;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
942;942;59.40819541;53.879;178.6465621;DOE1,txt;0.0;18.3;6x2_Lego_flach;0.746319592;0.1311010271;11.98983002;527;14.1;226;19;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
943;943;59.42091928;53.884;178.6412979;DOE1,txt;0.0;18.3;6x2_Lego_flach;0.7468644977;0.1255776435;13.46212673;527;14.1;226;20;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
944;944;59.03863143;52.755;178.0976421;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.082461357;0.3557290733;15.04005241;173;14.1;254;21;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
945;945;59.04181982;52.756;178.0882894;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.085119009;0.3510616124;14.9631319;173;14.1;254;22;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
946;946;59.43141685;53.921;178.6387706;DOE1,txt;0.0;18.3;6x2_Lego_flach;0.7379524708;0.1177678034;11.90103817;527;14.1;254;23;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
947;947;59.4403453;53.924;178.6313588;DOE1,txt;0.0;18.3;6x2_Lego_flach;0.7388139367;0.11149887;11.90330791;527;14.1;254;24;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
948;948;58.91439214;52.512;177.4987919;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.362533808;0.2357680947;16.01183128;173;14.1;226;25;100.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
949;949;58.92326187;52.517;177.494104;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.364248514;0.232659325;16.14054871;173;14.1;226;26;199.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
950;950;59.34233118;53.744;178.2022676;DOE1,txt;0.0;18.3;6x2_Lego_flach;0.9663652778;0.05419871956;12.61282349;527;14.1;226;27;100.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
951;951;59.35283855;53.748;178.2008398;DOE1,txt;0.0;18.3;6x2_Lego_flach;0.9662132859;0.04795151576;12.53349113;527;14.1;226;28;199.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
952;952;58.94329432;52.566;177.4631962;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.36634779;0.2123008668;15.23531437;173;14.1;254;29;100.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
953;953;58.94904199;52.567;177.4568373;DOE1,txt;0.0;18.3;6x2_Lego_flach;1.368138313;0.2082980722;15.16675758;173;14.1;254;30;199.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
954;954;59.35806997;53.776;178.1919742;DOE1,txt;0.0;18.3;6x2_Lego_flach;0.9647898078;0.04611079395;11.45439053;527;14.1;254;31;100.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
955;955;59.36635515;53.778;178.1856645;DOE1,txt;0.0;18.3;6x2_Lego_flach;0.9666003585;0.04008387029;11.44394588;527;14.1;254;32;199.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
956;956;58.98426063;52.614;177.870895;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.219377756;0.4724033177;15.06001949;173;4.9;226;33;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
957;957;58.99642081;52.603;177.8280858;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.23413384;0.4797780812;14.79063606;173;4.9;226;34;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
958;958;59.39336864;53.828;178.4628169;DOE1,txt;0.0;29.7;6x2_Lego_flach;0.8460420966;0.2294325233;11.91632748;527;4.9;226;35;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
959;959;59.40864954;53.819;178.4094128;DOE1,txt;0.0;29.7;6x2_Lego_flach;0.8688798547;0.2465329468;11.85586834;527;4.9;226;36;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
960;960;59.07030343;52.44;177.4900686;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.383909941;0.5943933129;16.4381752;173;4.9;254;37;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
961;961;59.07972533;52.377;177.432357;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.41119957;0.6148290038;16.593860630000002;173;4.9;254;38;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
962;962;59.46329379;53.671;177.9974521;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.070415974;0.4272697866;13.55044842;527;4.9;254;39;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
963;963;59.47712851;53.629;177.9490572;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.091058254;0.4423221052;13.54743862;527;4.9;254;40;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
964;964;58.92579829;52.354;177.0460166;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.57435572099999;0.4054648876;15.03671455;173;4.9;226;41;100.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
965;965;58.94022032;52.321;176.9989632;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.594197989;0.4200630784;15.11685371;173;4.9;226;42;199.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
966;966;59.36003611;53.623;177.7483046;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.178736091;0.263156116;12.18285656;527;4.9;226;43;100.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
967;967;59.37580003;53.6;177.7057091;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.197971463;0.277826041;12.10704899;527;4.9;226;44;199.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
968;968;59.0171018;52.038;176.6571537;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.76627779;0.5664775372;16.66566658;173;4.9;254;45;100.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
969;969;59.03283567;51.974;176.6104785;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.788656235;0.5843245387;16.58493233;173;4.9;254;46;199.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
970;970;59.4352899;53.357;177.3076367;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.396848917;0.4421375096;13.6454916;527;4.9;254;47;100.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
971;971;59.45342956;53.289;177.2454526;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.428162336;0.4613760114;13.82982826;527;4.9;254;48;199.5025;54;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
972;972;58.9694852;52.685;178.2409225;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.019697309;0.3903389275;16.32442474;173;14.1;226;49;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
973;973;58.97760148;52.691;178.2381528;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.018193126;0.3848578036;16.34314728;173;14.1;226;50;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
974;974;59.38422505;53.879;178.7308285;DOE1,txt;0.0;29.7;6x2_Lego_flach;0.6939069629;0.1374489814;11.98983002;527;14.1;226;51;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
975;975;59.39535139;53.884;178.7285595;DOE1,txt;0.0;29.7;6x2_Lego_flach;0.692679286;0.1333337724;13.46212673;527;14.1;226;52;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
976;976;59.00112106;52.755;178.2383801;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.0056113;0.369184494;15.04005241;173;14.1;254;53;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
977;977;59.00219062;52.756;178.2340826;DOE1,txt;0.0;29.7;6x2_Lego_flach;1.006575108;0.3662145138;14.9631319;173;14.1;254;54;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
978;978;59.40751002;53.921;178.7323173;DOE1,txt;0.0;29.7;6x2_Lego_flach;0.6820377707;0.1258832067;11.90103817;527;14.1;254;55;100.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
979;979;59.4144754;53.924;178.7299885;DOE1,txt;0.0;29.7;6x2_Lego_flach;0.6802377701;0.1212082878;11.90330791;527;14.1;254;56;199.5025;26;180;60;29.5;61041.704;61041.704;1.958754983;2.0;1.5;121.3;62327.044;1.021;61.92709199;0.75;6.389134105;4559.04792;1.303228769;0.449568531;0.717619123;23.844;160.697999999999;177.504;6;2;11.5;18
